CNPJ emit.;Emitente;No.;Data Emissão;Valor NF;Data Registro;Créditos;Situação do Crédito
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146404;13/09/2018;8,8;13/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146402;13/09/2018;9,05;13/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146401;13/09/2018;9,35;13/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146397;13/09/2018;15,1;13/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146394;13/09/2018;4,05;13/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146392;13/09/2018;7,81;13/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146390;13/09/2018;1,5;13/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146389;13/09/2018;4,58;13/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146387;13/09/2018;1,98;13/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146386;13/09/2018;17,26;13/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146384;13/09/2018;9,1;13/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146385;13/09/2018;6,84;13/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146383;13/09/2018;5;13/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146380;13/09/2018;19,62;13/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146378;13/09/2018;17,34;13/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146377;13/09/2018;3,3;13/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146376;13/09/2018;2,52;13/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146374;13/09/2018;6;13/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146373;13/09/2018;6,3;13/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146371;13/09/2018;3,75;13/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146369;13/09/2018;6,77;13/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146370;13/09/2018;4;13/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146368;13/09/2018;19,62;13/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146367;13/09/2018;4,04;13/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146366;13/09/2018;15,25;13/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146364;13/09/2018;8,4;13/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146365;13/09/2018;2;13/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146363;13/09/2018;4;13/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146362;13/09/2018;5,8;13/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146360;13/09/2018;4,23;13/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146359;13/09/2018;3,95;13/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146358;13/09/2018;6,15;13/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146354;13/09/2018;13,26;13/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146355;13/09/2018;6,9;13/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146352;13/09/2018;1,98;13/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146351;13/09/2018;10,9;13/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146350;13/09/2018;2,22;13/09/2018;0;Liberado
61.267.019/0001-93;PADARIA E CONFEITARIA FAMALICENSE LTDA - EPP;1103;13/09/2018;122;13/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;137946;13/09/2018;2,7;13/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146348;13/09/2018;6,5;13/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;137945;13/09/2018;12,22;13/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;137943;13/09/2018;1,92;13/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146347;13/09/2018;2,46;13/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146346;13/09/2018;4,86;13/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146345;13/09/2018;4;13/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146343;13/09/2018;3;13/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;137941;13/09/2018;2;13/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146342;13/09/2018;9,5;13/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;137939;13/09/2018;25,89;13/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146341;13/09/2018;2;13/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146340;13/09/2018;7,35;13/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;137938;13/09/2018;18,2;13/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146339;13/09/2018;8,4;13/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;137937;13/09/2018;2;13/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;137936;13/09/2018;3,5;13/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;137935;13/09/2018;2,76;13/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;137934;13/09/2018;13,79;13/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;137933;13/09/2018;5,22;13/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146337;13/09/2018;1,38;13/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;137931;13/09/2018;10,46;13/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;137929;13/09/2018;16,62;13/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;137930;13/09/2018;4;13/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146334;13/09/2018;19,15;13/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146333;13/09/2018;2,61;13/09/2018;0;Liberado
67.616.128/0001-55;MERCADINHO AYUMI LTDA - 1;31923;13/09/2018;374,63;13/09/2018;0;Liberado
13.533.862/0001-21;CHIBRAS SUPERMERCADO LTDA - EPP;112245;13/09/2018;80,53;10/10/2018;15,38;Liberado
14.313.603/0001-58;PREDEBON GRILL    ;106856;13/09/2018;50,88;12/11/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146330;12/09/2018;2,47;13/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146329;12/09/2018;11,72;13/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;137918;12/09/2018;69,75;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;137916;12/09/2018;20,6;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;137913;12/09/2018;9,73;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146328;12/09/2018;12,2;13/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146327;12/09/2018;25,4;13/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146325;12/09/2018;21,61;13/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146324;12/09/2018;8,23;13/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146322;12/09/2018;8,82;13/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146320;12/09/2018;6,89;13/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146318;12/09/2018;3,78;13/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146319;12/09/2018;9,59;13/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146317;12/09/2018;25,48;13/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146314;12/09/2018;8,72;13/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146313;12/09/2018;0,7;13/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146310;12/09/2018;46,58;13/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146311;12/09/2018;5,55;13/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146307;12/09/2018;2,82;13/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146308;12/09/2018;8,21;13/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146306;12/09/2018;15,2;13/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146303;12/09/2018;7,7;13/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146302;12/09/2018;6;13/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146300;12/09/2018;42,99;13/09/2018;0;Liberado
11.898.175/0001-84;NEW HOUSE ER CAFE LTDA ME;47898;12/09/2018;5,3;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146299;12/09/2018;13,5;13/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146298;12/09/2018;36,85;13/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146297;12/09/2018;37,51;13/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146295;12/09/2018;45,95;13/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146294;12/09/2018;6,04;13/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146293;12/09/2018;2;13/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146291;12/09/2018;30,42;13/09/2018;0;Liberado
61.585.865/1278-10;RAIA DROGASIL S A;113452;12/09/2018;85,91;12/09/2018;7,88;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146284;12/09/2018;6,7;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146285;12/09/2018;6,94;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146282;12/09/2018;7,79;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146283;12/09/2018;2,88;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146280;12/09/2018;30,59;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146281;12/09/2018;3,76;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146279;12/09/2018;0,12;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146278;12/09/2018;1,65;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146276;12/09/2018;5,58;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146277;12/09/2018;9,31;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146274;12/09/2018;26,9;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146275;12/09/2018;9,11;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146272;12/09/2018;8,58;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146273;12/09/2018;4,44;12/09/2018;0;Liberado
11.898.175/0001-84;NEW HOUSE ER CAFE LTDA ME;47897;12/09/2018;86,8;12/09/2018;0,04;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146268;12/09/2018;14,51;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146266;12/09/2018;25,8;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146265;12/09/2018;43,83;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146263;12/09/2018;31,05;12/09/2018;0;Liberado
11.898.175/0001-84;NEW HOUSE ER CAFE LTDA ME;47895;12/09/2018;59,8;12/09/2018;0,02;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146262;12/09/2018;2,1;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146261;12/09/2018;18,41;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146259;12/09/2018;7,9;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146260;12/09/2018;15,5;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146257;12/09/2018;85,5;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146256;12/09/2018;6,3;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146255;12/09/2018;3,42;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;132526;12/09/2018;17,1;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146253;12/09/2018;10;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146254;12/09/2018;5,12;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146251;12/09/2018;3;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146252;12/09/2018;11,07;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;137906;12/09/2018;10,01;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;137905;12/09/2018;24,02;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146250;12/09/2018;13,51;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146249;12/09/2018;7,2;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146248;12/09/2018;26,16;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146247;12/09/2018;7,67;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146246;12/09/2018;3,42;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;132518;12/09/2018;22,77;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;132517;12/09/2018;4,95;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;132515;12/09/2018;526,44;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146245;12/09/2018;21,27;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;137894;12/09/2018;4;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;132513;12/09/2018;3,36;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146243;12/09/2018;15,39;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146241;12/09/2018;3,96;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146242;12/09/2018;9;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;132512;12/09/2018;33;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;137892;12/09/2018;3,99;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;137891;12/09/2018;2,4;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146238;12/09/2018;5,85;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146236;12/09/2018;23,43;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146235;12/09/2018;39,98;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;132508;12/09/2018;13,5;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;132506;12/09/2018;11,77;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146234;12/09/2018;6,9;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146232;12/09/2018;36,07;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146230;12/09/2018;10,48;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146229;12/09/2018;1,65;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146228;12/09/2018;4,9;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146227;12/09/2018;9,8;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;132496;12/09/2018;5,55;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;137877;12/09/2018;37,4;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146226;12/09/2018;9,36;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146225;12/09/2018;6,24;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146224;12/09/2018;17,68;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;137874;12/09/2018;1,59;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146223;12/09/2018;7,6;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146222;12/09/2018;16,58;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;137873;12/09/2018;4,56;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;137871;12/09/2018;4,22;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;132494;12/09/2018;3,9;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146220;12/09/2018;20,05;12/09/2018;0;Liberado
49.930.415/0001-53;H ROMANO e CIA LTDA ME;467;12/09/2018;34;13/09/2018;0,07;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;132493;12/09/2018;14,73;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146218;12/09/2018;11,13;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146217;12/09/2018;9,96;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;132492;12/09/2018;1,68;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;137866;12/09/2018;9,68;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;137867;12/09/2018;12,06;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146216;12/09/2018;29,71;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146214;12/09/2018;14,69;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146215;12/09/2018;4,94;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146213;12/09/2018;4,72;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;132488;12/09/2018;4,68;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;137863;12/09/2018;10,82;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146212;12/09/2018;8,59;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146210;12/09/2018;18,6;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146211;12/09/2018;9,46;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146209;12/09/2018;3,2;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146207;12/09/2018;15,6;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146205;12/09/2018;15,09;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146203;12/09/2018;7,25;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146202;12/09/2018;2,64;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146201;12/09/2018;8,02;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146199;12/09/2018;15;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146198;12/09/2018;4,58;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146197;12/09/2018;19,99;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;132478;12/09/2018;5;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;132477;12/09/2018;9;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146193;12/09/2018;16,62;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146194;12/09/2018;5,58;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146192;12/09/2018;3,42;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;132474;12/09/2018;3,68;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;132475;12/09/2018;4,3;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146191;12/09/2018;2,52;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;137846;12/09/2018;5;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;137842;12/09/2018;16,78;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;137837;12/09/2018;3,62;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;132461;12/09/2018;13,2;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;132459;12/09/2018;3;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;132455;12/09/2018;18,17;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146186;12/09/2018;18,8;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146185;12/09/2018;5,8;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;132454;12/09/2018;20;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;137828;12/09/2018;16,7;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146182;12/09/2018;2,61;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146180;12/09/2018;2,04;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;132452;12/09/2018;15,98;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146179;12/09/2018;18,4;12/09/2018;0;Liberado
61.585.865/1302-84;RAIA DROGASIL S A;92914;12/09/2018;0,81;12/09/2018;0,06;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146175;12/09/2018;10;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;137824;12/09/2018;2,58;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;137823;12/09/2018;12;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;132450;12/09/2018;3,84;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;137822;12/09/2018;1,5;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;132448;12/09/2018;14,12;12/09/2018;0;Liberado
71.409.049/0001-40;A PADUA SARTORI e IRMAOS LTDA;146171;12/09/2018;5,19;12/09/2018;0;Liberado
